seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,site
23,"[0.         0.         0.28571429 0.35714286 0.85714286 0.85714286
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.6071428571428571,"[0.2        0.14285714 0.15384615 0.16666667 0.18181818 0.2
 0.22222222 0.25       0.28571429 0.2        0.25       0.33333333
 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.        ]",0.49523809523809526,0.8235294117647058,AHRI
24,[0.  0.1 0.2 0.2 0.3 0.5 0.6 0.6 0.9 0.9 1. ],[0.   0.   0.   0.25 0.25 0.25 0.25 0.75 0.75 1.   1.  ],0.42500000000000004,"[0.30769231 0.25       0.27272727 0.3        0.33333333 0.25
 0.14285714 0.16666667 0.25       0.33333333 0.         0.
 1.        ]",[1.   0.75 0.75 0.75 0.75 0.5  0.25 0.25 0.25 0.25 0.   0.   0.  ],0.30608974358974356,0.7142857142857143,AHRI
25,[0.         0.         0.         0.45454545 0.45454545 1.        ],[0.   0.25 0.5  0.5  1.   1.  ],0.7727272727272727,"[0.44444444 0.375      0.28571429 0.33333333 0.4        0.5
 0.66666667 1.         1.         1.        ]",[1.   0.75 0.5  0.5  0.5  0.5  0.5  0.5  0.25 0.  ],0.7048611111111112,0.7333333333333333,AHRI
26,[0.         0.         0.         0.33333333 0.46666667 1.        ],[0.  0.5 1.  1.  1.  1. ],1.0,[1. 1. 1.],[1.  0.5 0. ],1.0,0.8823529411764706,AHRI
27,[0.         0.         0.66666667 0.66666667 1.        ],[0.  0.5 0.5 1.  1. ],0.6666666666666667,"[0.2        0.11111111 0.125      0.14285714 0.16666667 0.2
 0.25       0.33333333 0.5        1.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. ],0.6,0.8571428571428571,AHRI
28,"[0.         0.         0.07142857 0.07142857 0.57142857 0.57142857
 0.78571429 0.78571429 1.        ]",[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.6428571428571428,"[0.26666667 0.21428571 0.23076923 0.25       0.27272727 0.2
 0.22222222 0.25       0.28571429 0.33333333 0.4        0.5
 0.66666667 0.5        1.         1.        ]","[1.   0.75 0.75 0.75 0.75 0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.25
 0.25 0.  ]",0.5515151515151515,0.7777777777777778,AHRI
29,[0.     0.0625 0.125  0.25   0.25   0.3125 0.3125 0.375  0.5    1.    ],[0.  0.  0.  0.  0.5 0.5 1.  1.  1.  1. ],0.71875,"[0.28571429 0.16666667 0.2        0.         0.         0.
 1.        ]",[1.  0.5 0.5 0.  0.  0.  0. ],0.24285714285714285,0.8888888888888888,AHRI
30,"[0.         0.         0.         0.14285714 0.14285714 0.28571429
 0.28571429 0.57142857 0.85714286 1.        ]",[0.   0.25 0.5  0.5  0.75 0.75 1.   1.   1.   1.  ],0.8928571428571428,"[0.66666667 0.6        0.75       0.66666667 1.         1.
 1.        ]",[1.   0.75 0.75 0.5  0.5  0.25 0.  ],0.8541666666666666,0.6363636363636364,AHRI
31,"[0.         0.07692308 0.69230769 0.69230769 0.84615385 0.92307692
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.21153846153846154,"[0.14285714 0.08333333 0.09090909 0.1        0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.        ]",[1.  0.5 0.5 0.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ],0.12142857142857143,0.8666666666666667,AHRI
32,"[0.     0.     0.0625 0.0625 0.4375 0.5625 0.5625 0.6875 0.6875 0.75
 0.75   0.8125 0.8125 1.    ]","[0.         0.11111111 0.11111111 0.33333333 0.33333333 0.33333333
 0.44444444 0.44444444 0.66666667 0.66666667 0.88888889 0.88888889
 1.         1.        ]",0.5138888888888888,"[0.40909091 0.38095238 0.4        0.36842105 0.33333333 0.35294118
 0.3125     0.26666667 0.28571429 0.30769231 0.25       0.3
 0.33333333 0.375      0.42857143 0.5        0.6        0.75
 0.66666667 0.5        1.         1.        ]","[1.         0.88888889 0.88888889 0.77777778 0.66666667 0.66666667
 0.55555556 0.44444444 0.44444444 0.44444444 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
 0.22222222 0.11111111 0.11111111 0.        ]",0.5074791236168945,0.64,AHRI
33,[0.         0.         0.         0.66666667 0.66666667 1.        ],[0.   0.25 0.5  0.5  1.   1.  ],0.6666666666666667,"[0.33333333 0.27272727 0.2        0.22222222 0.25       0.28571429
 0.33333333 0.4        0.5        0.66666667 1.         1.
 1.        ]",[1.   0.75 0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.25 0.  ],0.6515151515151515,0.75,AHRI
34,"[0.         0.         0.09090909 0.09090909 0.27272727 0.27272727
 0.54545455 0.72727273 1.        ]",[0.   0.25 0.25 0.75 0.75 1.   1.   1.   1.  ],0.8863636363636364,"[0.57142857 0.5        0.6        0.75       0.66666667 0.5
 1.         1.        ]",[1.   0.75 0.75 0.75 0.5  0.25 0.25 0.  ],0.7470238095238095,0.7333333333333333,AHRI
35,[0.         0.07692308 1.        ],[nan nan nan],,[0. 1.],[nan  0.],,1.0,AHRI
36,[0.         0.         0.         0.54545455 0.54545455 1.        ],[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],0.8181818181818181,"[0.33333333 0.25       0.28571429 0.33333333 0.4        0.5
 0.66666667 1.         1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.33333333 0.        ]",0.7777777777777777,0.7857142857142857,AHRI
37,"[0.         0.         0.         0.26666667 0.26666667 0.53333333
 0.53333333 1.         1.        ]",[0.  0.2 0.4 0.4 0.6 0.6 0.8 0.8 1. ],0.64,"[0.25       0.21052632 0.22222222 0.23529412 0.25       0.26666667
 0.28571429 0.30769231 0.33333333 0.27272727 0.3        0.33333333
 0.375      0.42857143 0.33333333 0.4        0.5        0.66666667
 1.         1.         1.        ]","[1.  0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.6 0.6 0.6 0.6 0.6 0.4 0.4 0.4 0.4
 0.4 0.2 0. ]",0.6023809523809525,0.75,AHRI
38,"[0.         0.         0.15384615 0.15384615 0.23076923 0.38461538
 0.61538462 0.69230769 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 0.66666667
 0.66666667 1.         1.        ]",0.7307692307692307,"[0.25       0.2        0.22222222 0.25       0.28571429 0.4
 0.5        0.33333333 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.33333333 0.33333333 0.33333333 0.        ]",0.5833333333333333,0.8125,AHRI
39,"[0.         0.         0.         0.18181818 0.36363636 0.81818182
 0.81818182 1.        ]",[0.   0.25 0.5  0.5  0.5  0.5  1.   1.  ],0.5909090909090908,"[0.30769231 0.25       0.18181818 0.2        0.22222222 0.25
 0.28571429 0.33333333 0.5        0.66666667 1.         1.
 1.        ]",[1.   0.75 0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.25 0.  ],0.6394230769230769,0.7333333333333333,AHRI
40,"[0.         0.11111111 0.22222222 0.22222222 0.66666667 0.66666667
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.5555555555555556,"[0.25       0.14285714 0.16666667 0.2        0.25       0.33333333
 0.         0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.  0.  0. ],0.29166666666666663,0.8181818181818182,AHRI
41,[0.    0.    0.125 0.125 0.875 0.875 1.   ],"[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.6666666666666666,"[0.3        0.22222222 0.25       0.28571429 0.33333333 0.4
 0.5        0.66666667 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.33333333 0.33333333 0.        ]",0.6555555555555554,0.7272727272727273,AHRI
42,[0.     0.     0.     0.1875 0.1875 1.     1.    ],[0.   0.25 0.5  0.5  0.75 0.75 1.  ],0.703125,"[0.2        0.15789474 0.16666667 0.17647059 0.1875     0.2
 0.21428571 0.23076923 0.25       0.27272727 0.3        0.33333333
 0.375      0.42857143 0.5        0.4        0.5        0.66666667
 1.         1.         1.        ]","[1.   0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75
 0.75 0.5  0.5  0.5  0.5  0.25 0.  ]",0.675,0.8,AHRI
43,"[0.         0.14285714 0.28571429 0.28571429 0.71428571 0.71428571
 1.        ]","[0.         0.         0.         0.33333333 0.33333333 1.
 1.        ]",0.42857142857142855,"[0.375      0.28571429 0.16666667 0.2        0.25       0.33333333
 0.         0.         1.        ]","[1.         0.66666667 0.33333333 0.33333333 0.33333333 0.33333333
 0.         0.         0.        ]",0.33134920634920634,0.7,AHRI
44,"[0.         0.08333333 0.41666667 0.5        0.83333333 0.83333333
 1.        ]","[0.         0.         0.         0.33333333 0.33333333 1.
 1.        ]",0.29166666666666663,"[0.23076923 0.16666667 0.09090909 0.1        0.11111111 0.125
 0.14285714 0.         0.         0.         0.         0.
 1.        ]","[1.         0.66666667 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.         0.         0.         0.         0.
 0.        ]",0.18009768009768012,0.8,AHRI
45,[0.  0.1 0.1 0.3 0.4 0.5 0.5 1. ],"[0.         0.         0.33333333 0.33333333 0.66666667 0.66666667
 1.         1.        ]",0.6833333333333333,"[0.375      0.28571429 0.33333333 0.25       0.33333333 0.5
 0.         1.        ]","[1.         0.66666667 0.66666667 0.33333333 0.33333333 0.33333333
 0.         0.        ]",0.4027777777777778,0.7692307692307693,AHRI
46,[0.         0.06666667 0.53333333 0.53333333 1.        ],[0. 0. 0. 1. 1.],0.4666666666666667,"[0.27272727 0.2        0.11111111 0.         0.         0.
 0.         0.         0.         0.         0.         1.        ]","[1.         0.66666667 0.33333333 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.19461279461279463,0.8333333333333334,AHRI
47,[0.         0.11111111 0.88888889 0.88888889 1.        ],[0. 0. 0. 1. 1.],0.11111111111111116,"[0.11111111 0.         0.         0.         0.         0.
 0.         0.         0.         1.        ]",[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.1111111111111111,0.9,AHRI
48,"[0.         0.07692308 0.38461538 0.38461538 0.46153846 0.46153846
 0.69230769 0.69230769 1.        ]",[0.   0.   0.   0.25 0.25 0.5  0.5  1.   1.  ],0.4423076923076923,"[0.30769231 0.25       0.18181818 0.2        0.22222222 0.25
 0.14285714 0.16666667 0.         0.         0.         0.
 0.         1.        ]",[1.   0.75 0.5  0.5  0.5  0.5  0.25 0.25 0.   0.   0.   0.   0.   0.  ],0.24358974358974358,0.7647058823529411,AHRI
49,"[0.         0.         0.07692308 0.23076923 0.38461538 0.38461538
 0.53846154 0.76923077 0.76923077 1.        ]",[0.   0.25 0.25 0.25 0.25 0.5  0.5  0.5  1.   1.  ],0.5192307692307692,"[0.28571429 0.23076923 0.16666667 0.18181818 0.2        0.22222222
 0.28571429 0.16666667 0.2        0.25       0.5        1.
 1.        ]",[1.   0.75 0.5  0.5  0.5  0.5  0.5  0.25 0.25 0.25 0.25 0.25 0.  ],0.4505494505494505,0.7647058823529411,AHRI
50,[0.   0.   0.75 0.75 1.  ],[0.  0.5 0.5 1.  1. ],0.625,"[0.18181818 0.1        0.11111111 0.125      0.14285714 0.16666667
 0.2        0.25       0.33333333 0.5        1.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. ],0.5909090909090909,0.8571428571428571,AHRI
51,"[0.         0.08333333 0.58333333 0.58333333 0.91666667 0.91666667
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.25,"[0.15384615 0.08333333 0.09090909 0.1        0.11111111 0.125
 0.         0.         0.         0.         0.         0.
 0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.  0.  0.  0.  0.  0.  0.  0. ],0.13942307692307693,0.8571428571428571,AHRI
52,"[0.         0.         0.28571429 0.28571429 0.42857143 0.42857143
 0.85714286 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.         1.        ]",0.761904761904762,"[0.33333333 0.25       0.28571429 0.33333333 0.2        0.25
 0.33333333 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.        ]",0.5555555555555556,0.8235294117647058,AHRI
53,[0.  0.  0.  0.1 0.1 0.6 0.8 1. ],"[0.         0.33333333 0.66666667 0.66666667 1.         1.
 1.         1.        ]",0.9666666666666667,[0.75       0.66666667 1.         1.         1.        ],[1.         0.66666667 0.66666667 0.33333333 0.        ],0.9166666666666665,0.7692307692307693,AHRI
54,"[0.         0.14285714 0.57142857 0.57142857 0.71428571 0.71428571
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.35714285714285715,"[0.28571429 0.16666667 0.2        0.         0.         0.
 0.         1.        ]",[1.  0.5 0.5 0.  0.  0.  0.  0. ],0.24285714285714285,0.7777777777777778,AHRI
55,[0.  0.1 0.1 0.3 0.3 1. ],[0.  0.  0.5 0.5 1.  1. ],0.7999999999999999,[0.4  0.25 0.5  0.   1.  ],[1.  0.5 0.5 0.  0. ],0.45,0.8333333333333334,AHRI
56,[0.         0.         0.33333333 0.33333333 1.        ],[0.  0.5 0.5 1.  1. ],0.8333333333333334,[0.4        0.25       0.33333333 0.5        1.         1.        ],[1.  0.5 0.5 0.5 0.5 0. ],0.7,0.8181818181818182,AHRI
57,"[0.         0.09090909 0.09090909 0.27272727 0.27272727 0.27272727
 0.36363636 0.54545455 1.        ]",[0.  0.  0.2 0.2 0.4 1.  1.  1.  1. ],0.7636363636363637,[0.625 0.4   0.25  0.5   0.    1.   ],[1.  0.4 0.2 0.2 0.  0. ],0.555,0.6875,AHRI
58,[0.         0.08333333 0.75       0.75       1.        ],[0.  0.5 0.5 1.  1. ],0.6041666666666666,"[0.18181818 0.1        0.11111111 0.125      0.14285714 0.16666667
 0.2        0.25       0.33333333 0.5        1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. ],0.34090909090909094,0.8571428571428571,AHRI
59,"[0.     0.     0.     0.1875 0.1875 0.4375 0.4375 0.5    0.5    0.625
 1.    ]",[0.  0.2 0.4 0.4 0.6 0.6 0.8 0.8 1.  1.  1. ],0.775,"[0.38461538 0.33333333 0.36363636 0.3        0.33333333 0.375
 0.42857143 0.5        0.4        0.5        0.66666667 1.
 1.         1.        ]",[1.  0.8 0.8 0.6 0.6 0.6 0.6 0.6 0.4 0.4 0.4 0.4 0.2 0. ],0.6496503496503496,0.7619047619047619,AHRI
60,"[0.         0.07142857 0.28571429 0.28571429 0.78571429 0.92857143
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.4285714285714286,"[0.13333333 0.08333333 0.09090909 0.1        0.11111111 0.125
 0.14285714 0.16666667 0.2        0.         0.         0.
 0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.  0.  0.  0.  0. ],0.16666666666666669,0.875,AHRI
61,"[0.         0.         0.07692308 0.07692308 0.38461538 0.53846154
 0.69230769 0.69230769 0.76923077 0.76923077 1.        ]","[0.         0.16666667 0.16666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.83333333 0.83333333 1.         1.        ]",0.717948717948718,"[0.375      0.33333333 0.35714286 0.30769231 0.33333333 0.36363636
 0.44444444 0.5        0.57142857 0.66666667 0.8        0.75
 0.66666667 0.5        1.         1.        ]","[1.         0.83333333 0.83333333 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.5
 0.33333333 0.16666667 0.16666667 0.        ]",0.6581349206349206,0.6842105263157895,AHRI
62,[0.  0.  0.1 0.1 0.4 0.4 0.8 0.8 1. ],[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.675,"[0.33333333 0.27272727 0.3        0.33333333 0.375      0.42857143
 0.33333333 0.4        0.5        0.66666667 0.5        1.
 1.        ]",[1.   0.75 0.75 0.75 0.75 0.75 0.5  0.5  0.5  0.5  0.25 0.25 0.  ],0.6071428571428571,0.7142857142857143,AHRI
63,"[0.         0.         0.         0.35714286 0.35714286 0.42857143
 0.5        0.78571429 0.78571429 1.        ]",[0.  0.2 0.4 0.4 0.6 0.6 0.8 0.8 1.  1. ],0.6785714285714286,"[0.3125     0.26666667 0.28571429 0.30769231 0.33333333 0.36363636
 0.33333333 0.375      0.28571429 0.33333333 0.4        0.5
 0.66666667 1.         1.         1.        ]",[1.  0.8 0.8 0.8 0.8 0.8 0.6 0.6 0.4 0.4 0.4 0.4 0.4 0.4 0.2 0. ],0.6102272727272727,0.7368421052631579,AHRI
64,[0.         0.         0.77777778 0.77777778 1.        ],[0.  0.5 0.5 1.  1. ],0.6111111111111112,"[0.22222222 0.125      0.14285714 0.16666667 0.2        0.25
 0.33333333 0.5        1.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. ],0.6111111111111112,0.8181818181818182,AHRI
65,[0.    0.    0.625 0.625 0.875 0.875 1.   ],[0.   0.25 0.25 0.5  0.5  1.   1.  ],0.40625,"[0.22222222 0.17647059 0.125      0.13333333 0.14285714 0.15384615
 0.16666667 0.09090909 0.1        0.11111111 0.125      0.14285714
 0.16666667 0.2        0.25       0.33333333 0.5        1.
 1.        ]","[1.   0.75 0.5  0.5  0.5  0.5  0.5  0.25 0.25 0.25 0.25 0.25 0.25 0.25
 0.25 0.25 0.25 0.25 0.  ]",0.39133986928104575,0.8,AHRI
66,"[0.         0.06666667 0.4        0.4        0.6        0.6
 1.        ]",[0.   0.25 0.25 0.5  0.5  1.   1.  ],0.5916666666666667,"[0.30769231 0.25       0.18181818 0.2        0.22222222 0.25
 0.14285714 0.16666667 0.2        0.25       0.33333333 0.5
 1.        ]",[1.   0.75 0.5  0.5  0.5  0.5  0.25 0.25 0.25 0.25 0.25 0.25 0.  ],0.3269230769230769,0.7894736842105263,AHRI
67,[0.         0.08333333 0.08333333 1.        ],[0. 0. 1. 1.],0.9166666666666666,[0.5 0.  1. ],[1. 0. 0.],0.5,0.9230769230769231,AHRI
