seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,site
29,"[0.   0.   0.   0.02 0.02 0.04 0.04 0.08 0.08 0.22 0.22 0.34 0.34 0.38
 0.38 0.4  0.4  0.42 0.42 0.44 0.44 0.54 0.54 0.58 0.58 0.62 0.62 1.  ]","[0.         0.04166667 0.25       0.25       0.45833333 0.45833333
 0.5        0.5        0.54166667 0.54166667 0.58333333 0.58333333
 0.66666667 0.66666667 0.70833333 0.70833333 0.79166667 0.79166667
 0.83333333 0.83333333 0.875      0.875      0.91666667 0.91666667
 0.95833333 0.95833333 1.         1.        ]",0.7958333333333334,"[0.43636364 0.42592593 0.43396226 0.44230769 0.43137255 0.44
 0.44897959 0.4375     0.44680851 0.45652174 0.46666667 0.47727273
 0.48837209 0.47619048 0.48780488 0.475      0.48717949 0.47368421
 0.45945946 0.47222222 0.45714286 0.47058824 0.48484848 0.46875
 0.4516129  0.46666667 0.48275862 0.5        0.51851852 0.53846154
 0.56       0.54166667 0.56521739 0.59090909 0.61904762 0.65
 0.68421053 0.72222222 0.76470588 0.75       0.8        0.85714286
 0.84615385 0.91666667 0.90909091 0.9        0.88888889 0.875
 0.85714286 1.         1.         1.         1.         1.
 1.         1.        ]","[1.         0.95833333 0.95833333 0.95833333 0.91666667 0.91666667
 0.91666667 0.875      0.875      0.875      0.875      0.875
 0.875      0.83333333 0.83333333 0.79166667 0.79166667 0.75
 0.70833333 0.70833333 0.66666667 0.66666667 0.66666667 0.625
 0.58333333 0.58333333 0.58333333 0.58333333 0.58333333 0.58333333
 0.58333333 0.54166667 0.54166667 0.54166667 0.54166667 0.54166667
 0.54166667 0.54166667 0.54166667 0.5        0.5        0.5
 0.45833333 0.45833333 0.41666667 0.375      0.33333333 0.29166667
 0.25       0.25       0.20833333 0.16666667 0.125      0.08333333
 0.04166667 0.        ]",0.7234169791874527,0.7702702702702703,SUN
30,"[0.   0.02 0.02 0.04 0.04 0.08 0.08 0.12 0.12 0.14 0.14 0.18 0.18 0.26
 0.26 0.28 0.28 0.32 0.32 0.56 0.56 0.58 0.58 0.74 0.74 0.9  0.9  1.  ]","[0.         0.         0.05263158 0.05263158 0.15789474 0.15789474
 0.26315789 0.26315789 0.47368421 0.47368421 0.52631579 0.52631579
 0.63157895 0.63157895 0.68421053 0.68421053 0.73684211 0.73684211
 0.78947368 0.78947368 0.84210526 0.84210526 0.89473684 0.89473684
 0.94736842 0.94736842 1.         1.        ]",0.743157894736842,"[0.296875   0.28571429 0.29032258 0.29508197 0.3        0.30508475
 0.31034483 0.31578947 0.32142857 0.32727273 0.31481481 0.32075472
 0.32692308 0.33333333 0.34       0.34693878 0.35416667 0.36170213
 0.36956522 0.35555556 0.36363636 0.34883721 0.35714286 0.36585366
 0.375      0.38461538 0.39473684 0.40540541 0.41666667 0.42857143
 0.44117647 0.45454545 0.46875    0.48387097 0.46666667 0.48275862
 0.5        0.48148148 0.5        0.48       0.5        0.52173913
 0.54545455 0.57142857 0.55       0.52631579 0.55555556 0.58823529
 0.5625     0.6        0.57142857 0.53846154 0.5        0.45454545
 0.5        0.55555556 0.5        0.42857143 0.5        0.6
 0.5        0.33333333 0.5        0.         1.        ]","[1.         0.94736842 0.94736842 0.94736842 0.94736842 0.94736842
 0.94736842 0.94736842 0.94736842 0.94736842 0.89473684 0.89473684
 0.89473684 0.89473684 0.89473684 0.89473684 0.89473684 0.89473684
 0.89473684 0.84210526 0.84210526 0.78947368 0.78947368 0.78947368
 0.78947368 0.78947368 0.78947368 0.78947368 0.78947368 0.78947368
 0.78947368 0.78947368 0.78947368 0.78947368 0.73684211 0.73684211
 0.73684211 0.68421053 0.68421053 0.63157895 0.63157895 0.63157895
 0.63157895 0.63157895 0.57894737 0.52631579 0.52631579 0.52631579
 0.47368421 0.47368421 0.42105263 0.36842105 0.31578947 0.26315789
 0.26315789 0.26315789 0.21052632 0.15789474 0.15789474 0.15789474
 0.10526316 0.05263158 0.05263158 0.         0.        ]",0.4955963056333797,0.7391304347826086,SUN
31,"[0.         0.         0.         0.03703704 0.03703704 0.09259259
 0.09259259 0.11111111 0.11111111 0.12962963 0.12962963 0.2037037
 0.2037037  0.25925926 0.25925926 0.27777778 0.27777778 0.37037037
 0.37037037 0.68518519 0.68518519 0.87037037 0.87037037 1.        ]","[0.         0.06666667 0.26666667 0.26666667 0.4        0.4
 0.46666667 0.46666667 0.53333333 0.53333333 0.6        0.6
 0.66666667 0.66666667 0.73333333 0.73333333 0.8        0.8
 0.86666667 0.86666667 0.93333333 0.93333333 1.         1.        ]",0.7950617283950617,"[0.24193548 0.2295082  0.23333333 0.23728814 0.24137931 0.24561404
 0.25       0.25454545 0.25925926 0.26415094 0.26923077 0.2745098
 0.26       0.26530612 0.27083333 0.27659574 0.2826087  0.28888889
 0.29545455 0.30232558 0.30952381 0.31707317 0.325      0.33333333
 0.34210526 0.35135135 0.36111111 0.37142857 0.38235294 0.39393939
 0.375      0.38709677 0.4        0.4137931  0.42857143 0.44444444
 0.42307692 0.44       0.41666667 0.43478261 0.45454545 0.47619048
 0.45       0.47368421 0.5        0.52941176 0.5625     0.53333333
 0.57142857 0.53846154 0.58333333 0.54545455 0.6        0.66666667
 0.75       0.71428571 0.66666667 0.8        1.         1.
 1.         1.         1.        ]","[1.         0.93333333 0.93333333 0.93333333 0.93333333 0.93333333
 0.93333333 0.93333333 0.93333333 0.93333333 0.93333333 0.93333333
 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667
 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667
 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667
 0.8        0.8        0.8        0.8        0.8        0.8
 0.73333333 0.73333333 0.66666667 0.66666667 0.66666667 0.66666667
 0.6        0.6        0.6        0.6        0.6        0.53333333
 0.53333333 0.46666667 0.46666667 0.4        0.4        0.4
 0.4        0.33333333 0.26666667 0.26666667 0.26666667 0.2
 0.13333333 0.06666667 0.        ]",0.630171148094298,0.7101449275362319,SUN
32,"[0.         0.         0.         0.04651163 0.04651163 0.30232558
 0.30232558 0.53488372 0.53488372 0.72093023 0.72093023 1.        ]","[0.         0.07142857 0.42857143 0.42857143 0.64285714 0.64285714
 0.71428571 0.71428571 0.92857143 0.92857143 1.         1.        ]",0.8023255813953489,"[0.31111111 0.29545455 0.30232558 0.30952381 0.31707317 0.325
 0.33333333 0.34210526 0.35135135 0.36111111 0.34285714 0.32352941
 0.3030303  0.3125     0.32258065 0.33333333 0.34482759 0.35714286
 0.37037037 0.38461538 0.4        0.41666667 0.43478261 0.40909091
 0.42857143 0.45       0.47368421 0.5        0.52941176 0.5625
 0.6        0.64285714 0.69230769 0.75       0.81818182 0.8
 0.77777778 0.75       0.85714286 1.         1.         1.
 1.         1.         1.         1.        ]","[1.         0.92857143 0.92857143 0.92857143 0.92857143 0.92857143
 0.92857143 0.92857143 0.92857143 0.92857143 0.85714286 0.78571429
 0.71428571 0.71428571 0.71428571 0.71428571 0.71428571 0.71428571
 0.71428571 0.71428571 0.71428571 0.71428571 0.71428571 0.64285714
 0.64285714 0.64285714 0.64285714 0.64285714 0.64285714 0.64285714
 0.64285714 0.64285714 0.64285714 0.64285714 0.64285714 0.57142857
 0.5        0.42857143 0.42857143 0.42857143 0.35714286 0.28571429
 0.21428571 0.14285714 0.07142857 0.        ]",0.726382212964237,0.6491228070175439,SUN
33,"[0.         0.         0.         0.08333333 0.08333333 0.27083333
 0.27083333 0.33333333 0.33333333 0.35416667 0.35416667 0.58333333
 0.58333333 0.6875     0.6875     1.        ]","[0.         0.07692308 0.46153846 0.46153846 0.61538462 0.61538462
 0.69230769 0.69230769 0.76923077 0.76923077 0.84615385 0.84615385
 0.92307692 0.92307692 1.         1.        ]",0.8157051282051282,"[0.2826087  0.26666667 0.27272727 0.27906977 0.28571429 0.29268293
 0.3        0.28205128 0.28947368 0.2972973  0.30555556 0.31428571
 0.32352941 0.33333333 0.34375    0.35483871 0.36666667 0.37931034
 0.39285714 0.37037037 0.38461538 0.36       0.375      0.39130435
 0.40909091 0.38095238 0.4        0.42105263 0.44444444 0.47058824
 0.5        0.53333333 0.57142857 0.61538462 0.66666667 0.63636364
 0.6        0.66666667 0.75       0.85714286 1.         1.
 1.         1.         1.         1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385
 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385
 0.84615385 0.76923077 0.76923077 0.69230769 0.69230769 0.69230769
 0.69230769 0.61538462 0.61538462 0.61538462 0.61538462 0.61538462
 0.61538462 0.61538462 0.61538462 0.61538462 0.61538462 0.53846154
 0.46153846 0.46153846 0.46153846 0.46153846 0.46153846 0.38461538
 0.30769231 0.23076923 0.15384615 0.07692308 0.        ]",0.6978617257881472,0.6721311475409836,SUN
34,"[0.         0.02040816 0.02040816 0.04081633 0.04081633 0.14285714
 0.14285714 0.20408163 0.20408163 0.24489796 0.24489796 0.26530612
 0.26530612 0.28571429 0.28571429 0.32653061 0.32653061 0.42857143
 0.42857143 0.48979592 0.48979592 0.51020408 0.51020408 0.53061224
 0.53061224 0.55102041 0.55102041 0.75510204 0.75510204 1.        ]","[0.         0.         0.11111111 0.11111111 0.16666667 0.16666667
 0.22222222 0.22222222 0.33333333 0.33333333 0.44444444 0.44444444
 0.55555556 0.55555556 0.61111111 0.61111111 0.66666667 0.66666667
 0.72222222 0.72222222 0.77777778 0.77777778 0.83333333 0.83333333
 0.88888889 0.88888889 0.94444444 0.94444444 1.         1.        ]",0.6927437641723356,"[0.32727273 0.31481481 0.32075472 0.32692308 0.33333333 0.34
 0.34693878 0.35416667 0.36170213 0.36956522 0.37777778 0.38636364
 0.37209302 0.38095238 0.36585366 0.375      0.35897436 0.36842105
 0.35135135 0.36111111 0.37142857 0.38235294 0.36363636 0.375
 0.38709677 0.4        0.4137931  0.42857143 0.40740741 0.42307692
 0.44       0.41666667 0.43478261 0.40909091 0.38095238 0.4
 0.36842105 0.33333333 0.35294118 0.375      0.33333333 0.28571429
 0.30769231 0.33333333 0.36363636 0.3        0.33333333 0.375
 0.42857143 0.5        0.6        0.5        0.66666667 0.5
 0.         1.        ]","[1.         0.94444444 0.94444444 0.94444444 0.94444444 0.94444444
 0.94444444 0.94444444 0.94444444 0.94444444 0.94444444 0.94444444
 0.88888889 0.88888889 0.83333333 0.83333333 0.77777778 0.77777778
 0.72222222 0.72222222 0.72222222 0.72222222 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.61111111 0.61111111
 0.61111111 0.55555556 0.55555556 0.5        0.44444444 0.44444444
 0.38888889 0.33333333 0.33333333 0.33333333 0.27777778 0.22222222
 0.22222222 0.22222222 0.22222222 0.16666667 0.16666667 0.16666667
 0.16666667 0.16666667 0.16666667 0.11111111 0.11111111 0.05555556
 0.         0.        ]",0.41888139450126255,0.582089552238806,SUN
35,"[0.         0.         0.         0.01960784 0.01960784 0.07843137
 0.07843137 0.1372549  0.1372549  0.17647059 0.17647059 0.19607843
 0.19607843 0.2745098  0.2745098  0.35294118 0.35294118 0.43137255
 0.43137255 0.82352941 0.82352941 1.        ]","[0.         0.05882353 0.35294118 0.35294118 0.47058824 0.47058824
 0.52941176 0.52941176 0.58823529 0.58823529 0.64705882 0.64705882
 0.76470588 0.76470588 0.82352941 0.82352941 0.88235294 0.88235294
 0.94117647 0.94117647 1.         1.        ]",0.8408304498269896,"[0.28813559 0.27586207 0.28070175 0.28571429 0.29090909 0.2962963
 0.30188679 0.30769231 0.31372549 0.32       0.32653061 0.33333333
 0.34042553 0.34782609 0.35555556 0.36363636 0.37209302 0.38095238
 0.3902439  0.4        0.41025641 0.42105263 0.40540541 0.41666667
 0.42857143 0.44117647 0.45454545 0.4375     0.4516129  0.46666667
 0.48275862 0.5        0.48148148 0.5        0.52       0.54166667
 0.56521739 0.54545455 0.52380952 0.55       0.52631579 0.55555556
 0.58823529 0.5625     0.6        0.64285714 0.69230769 0.66666667
 0.72727273 0.8        0.88888889 0.875      0.85714286 1.
 1.         1.         1.         1.         1.         1.        ]","[1.         0.94117647 0.94117647 0.94117647 0.94117647 0.94117647
 0.94117647 0.94117647 0.94117647 0.94117647 0.94117647 0.94117647
 0.94117647 0.94117647 0.94117647 0.94117647 0.94117647 0.94117647
 0.94117647 0.94117647 0.94117647 0.94117647 0.88235294 0.88235294
 0.88235294 0.88235294 0.88235294 0.82352941 0.82352941 0.82352941
 0.82352941 0.82352941 0.76470588 0.76470588 0.76470588 0.76470588
 0.76470588 0.70588235 0.64705882 0.64705882 0.58823529 0.58823529
 0.58823529 0.52941176 0.52941176 0.52941176 0.52941176 0.47058824
 0.47058824 0.47058824 0.47058824 0.41176471 0.35294118 0.35294118
 0.29411765 0.23529412 0.17647059 0.11764706 0.05882353 0.        ]",0.7275786759657566,0.6617647058823529,SUN
36,"[0.         0.         0.         0.01923077 0.01923077 0.03846154
 0.03846154 0.05769231 0.05769231 0.09615385 0.09615385 0.13461538
 0.13461538 0.15384615 0.15384615 0.25       0.25       0.26923077
 0.26923077 0.28846154 0.28846154 0.30769231 0.30769231 0.42307692
 0.42307692 0.48076923 0.48076923 0.5        0.5        0.67307692
 0.67307692 0.69230769 0.69230769 0.88461538 0.88461538 0.92307692
 0.92307692 1.        ]","[0.   0.05 0.15 0.15 0.2  0.2  0.25 0.25 0.3  0.3  0.35 0.35 0.4  0.4
 0.45 0.45 0.5  0.5  0.55 0.55 0.6  0.6  0.65 0.65 0.7  0.7  0.75 0.75
 0.8  0.8  0.85 0.85 0.9  0.9  0.95 0.95 1.   1.  ]",0.6903846153846154,"[0.29411765 0.28358209 0.28787879 0.29230769 0.28125    0.28571429
 0.29032258 0.29508197 0.3        0.30508475 0.31034483 0.31578947
 0.32142857 0.32727273 0.33333333 0.32075472 0.32692308 0.31372549
 0.32       0.32653061 0.33333333 0.34042553 0.34782609 0.35555556
 0.36363636 0.37209302 0.38095238 0.36585366 0.375      0.35897436
 0.36842105 0.37837838 0.38888889 0.37142857 0.38235294 0.39393939
 0.40625    0.41935484 0.43333333 0.44827586 0.42857143 0.44444444
 0.42307692 0.44       0.41666667 0.43478261 0.40909091 0.42857143
 0.45       0.47368421 0.5        0.52941176 0.5        0.53333333
 0.5        0.53846154 0.58333333 0.54545455 0.6        0.66666667
 0.625      0.71428571 0.66666667 0.8        0.75       1.
 1.         1.         1.        ]","[1.   0.95 0.95 0.95 0.9  0.9  0.9  0.9  0.9  0.9  0.9  0.9  0.9  0.9
 0.9  0.85 0.85 0.8  0.8  0.8  0.8  0.8  0.8  0.8  0.8  0.8  0.8  0.75
 0.75 0.7  0.7  0.7  0.7  0.65 0.65 0.65 0.65 0.65 0.65 0.65 0.6  0.6
 0.55 0.55 0.5  0.5  0.45 0.45 0.45 0.45 0.45 0.45 0.4  0.4  0.35 0.35
 0.35 0.3  0.3  0.3  0.25 0.25 0.2  0.2  0.15 0.15 0.1  0.05 0.  ]",0.5493028373499095,0.6805555555555556,SUN
37,"[0.         0.         0.01960784 0.01960784 0.03921569 0.03921569
 0.05882353 0.05882353 0.09803922 0.09803922 0.1372549  0.1372549
 0.33333333 0.33333333 0.41176471 0.41176471 0.45098039 0.45098039
 0.58823529 0.58823529 0.64705882 0.64705882 0.76470588 0.76470588
 0.8627451  0.8627451  0.94117647 0.94117647 1.        ]","[0.         0.05882353 0.05882353 0.17647059 0.17647059 0.23529412
 0.23529412 0.29411765 0.29411765 0.35294118 0.35294118 0.52941176
 0.52941176 0.58823529 0.58823529 0.64705882 0.64705882 0.70588235
 0.70588235 0.76470588 0.76470588 0.82352941 0.82352941 0.88235294
 0.88235294 0.94117647 0.94117647 1.         1.        ]",0.6678200692041523,"[0.26153846 0.25       0.25396825 0.25806452 0.26229508 0.26666667
 0.25423729 0.25862069 0.26315789 0.26785714 0.27272727 0.27777778
 0.26415094 0.26923077 0.2745098  0.28       0.28571429 0.29166667
 0.29787234 0.2826087  0.28888889 0.29545455 0.30232558 0.28571429
 0.29268293 0.3        0.30769231 0.31578947 0.32432432 0.33333333
 0.34285714 0.32352941 0.33333333 0.34375    0.32258065 0.33333333
 0.34482759 0.35714286 0.37037037 0.34615385 0.36       0.375
 0.39130435 0.40909091 0.42857143 0.45       0.47368421 0.5
 0.52941176 0.5625     0.53333333 0.5        0.46153846 0.5
 0.54545455 0.5        0.55555556 0.625      0.57142857 0.66666667
 0.6        0.75       0.66666667 0.5        1.         1.        ]","[1.         0.94117647 0.94117647 0.94117647 0.94117647 0.94117647
 0.88235294 0.88235294 0.88235294 0.88235294 0.88235294 0.88235294
 0.82352941 0.82352941 0.82352941 0.82352941 0.82352941 0.82352941
 0.82352941 0.76470588 0.76470588 0.76470588 0.76470588 0.70588235
 0.70588235 0.70588235 0.70588235 0.70588235 0.70588235 0.70588235
 0.70588235 0.64705882 0.64705882 0.64705882 0.58823529 0.58823529
 0.58823529 0.58823529 0.58823529 0.52941176 0.52941176 0.52941176
 0.52941176 0.52941176 0.52941176 0.52941176 0.52941176 0.52941176
 0.52941176 0.52941176 0.47058824 0.41176471 0.35294118 0.35294118
 0.35294118 0.29411765 0.29411765 0.29411765 0.23529412 0.23529412
 0.17647059 0.17647059 0.11764706 0.05882353 0.05882353 0.        ]",0.48898703253838305,0.7352941176470589,SUN
38,"[0.         0.01724138 0.01724138 0.05172414 0.05172414 0.0862069
 0.0862069  0.12068966 0.12068966 0.18965517 0.18965517 0.34482759
 0.34482759 0.36206897 0.36206897 0.44827586 0.44827586 1.        ]","[0.         0.         0.23076923 0.23076923 0.38461538 0.38461538
 0.61538462 0.61538462 0.69230769 0.69230769 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.         1.        ]",0.8554376657824934,"[0.33333333 0.31578947 0.32432432 0.33333333 0.34285714 0.35294118
 0.36363636 0.34375    0.35483871 0.33333333 0.34482759 0.35714286
 0.37037037 0.38461538 0.4        0.41666667 0.43478261 0.45454545
 0.47619048 0.45       0.47368421 0.5        0.52941176 0.5625
 0.53333333 0.57142857 0.61538462 0.58333333 0.54545455 0.5
 0.55555556 0.625      0.57142857 0.5        0.6        0.75
 0.66666667 0.5        0.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.84615385 0.84615385 0.76923077 0.76923077 0.76923077
 0.76923077 0.76923077 0.76923077 0.76923077 0.76923077 0.76923077
 0.76923077 0.69230769 0.69230769 0.69230769 0.69230769 0.69230769
 0.61538462 0.61538462 0.61538462 0.53846154 0.46153846 0.38461538
 0.38461538 0.38461538 0.30769231 0.23076923 0.23076923 0.23076923
 0.15384615 0.07692308 0.         0.        ]",0.5344435857773326,0.6901408450704225,SUN
39,"[0.         0.         0.         0.01886792 0.01886792 0.09433962
 0.09433962 0.13207547 0.13207547 0.22641509 0.22641509 0.28301887
 0.28301887 0.37735849 0.37735849 0.58490566 0.58490566 0.71698113
 0.71698113 0.73584906 0.73584906 0.88679245 0.88679245 1.        ]","[0.         0.07142857 0.14285714 0.14285714 0.35714286 0.35714286
 0.42857143 0.42857143 0.5        0.5        0.57142857 0.57142857
 0.64285714 0.64285714 0.71428571 0.71428571 0.78571429 0.78571429
 0.85714286 0.85714286 0.92857143 0.92857143 1.         1.        ]",0.7075471698113208,"[0.2295082  0.21666667 0.22033898 0.22413793 0.22807018 0.23214286
 0.23636364 0.24074074 0.24528302 0.25       0.23529412 0.24
 0.2244898  0.22916667 0.23404255 0.23913043 0.24444444 0.25
 0.25581395 0.26190476 0.24390244 0.25       0.25641026 0.26315789
 0.27027027 0.27777778 0.28571429 0.29411765 0.3030303  0.3125
 0.32258065 0.33333333 0.31034483 0.32142857 0.33333333 0.34615385
 0.36       0.375      0.34782609 0.36363636 0.38095238 0.4
 0.36842105 0.38888889 0.41176471 0.4375     0.46666667 0.5
 0.46153846 0.5        0.54545455 0.5        0.55555556 0.625
 0.71428571 0.83333333 0.8        0.75       0.66666667 1.
 1.         1.        ]","[1.         0.92857143 0.92857143 0.92857143 0.92857143 0.92857143
 0.92857143 0.92857143 0.92857143 0.92857143 0.85714286 0.85714286
 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429
 0.78571429 0.78571429 0.71428571 0.71428571 0.71428571 0.71428571
 0.71428571 0.71428571 0.71428571 0.71428571 0.71428571 0.71428571
 0.71428571 0.71428571 0.64285714 0.64285714 0.64285714 0.64285714
 0.64285714 0.64285714 0.57142857 0.57142857 0.57142857 0.57142857
 0.5        0.5        0.5        0.5        0.5        0.5
 0.42857143 0.42857143 0.42857143 0.35714286 0.35714286 0.35714286
 0.35714286 0.35714286 0.28571429 0.21428571 0.14285714 0.14285714
 0.07142857 0.        ]",0.5370381550533775,0.6119402985074627,SUN
40,"[0.         0.         0.03448276 0.03448276 0.05172414 0.05172414
 0.10344828 0.10344828 0.27586207 0.27586207 0.34482759 0.34482759
 0.4137931  0.4137931  0.56896552 0.56896552 0.5862069  0.5862069
 1.        ]","[0.         0.07692308 0.07692308 0.30769231 0.30769231 0.53846154
 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769 0.76923077
 0.76923077 0.84615385 0.84615385 0.92307692 0.92307692 1.
 1.        ]",0.8037135278514589,"[0.27659574 0.26086957 0.26666667 0.25       0.25581395 0.26190476
 0.26829268 0.275      0.28205128 0.28947368 0.2972973  0.30555556
 0.31428571 0.29411765 0.3030303  0.3125     0.32258065 0.33333333
 0.31034483 0.32142857 0.33333333 0.34615385 0.36       0.33333333
 0.34782609 0.36363636 0.38095238 0.4        0.42105263 0.44444444
 0.47058824 0.5        0.53333333 0.57142857 0.53846154 0.58333333
 0.63636364 0.7        0.66666667 0.625      0.57142857 0.66666667
 0.6        0.5        0.33333333 0.5        1.         1.        ]","[1.         0.92307692 0.92307692 0.84615385 0.84615385 0.84615385
 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385
 0.84615385 0.76923077 0.76923077 0.76923077 0.76923077 0.76923077
 0.69230769 0.69230769 0.69230769 0.69230769 0.69230769 0.61538462
 0.61538462 0.61538462 0.61538462 0.61538462 0.61538462 0.61538462
 0.61538462 0.61538462 0.61538462 0.61538462 0.53846154 0.53846154
 0.53846154 0.53846154 0.46153846 0.38461538 0.30769231 0.30769231
 0.23076923 0.15384615 0.07692308 0.07692308 0.07692308 0.        ]",0.5292802587483438,0.7323943661971831,SUN
41,"[0.         0.01538462 0.04615385 0.04615385 0.07692308 0.07692308
 0.23076923 0.23076923 0.32307692 0.32307692 0.33846154 0.33846154
 0.52307692 0.52307692 0.63076923 0.63076923 1.        ]","[0.         0.         0.         0.09090909 0.09090909 0.36363636
 0.36363636 0.54545455 0.54545455 0.63636364 0.63636364 0.72727273
 0.72727273 0.81818182 0.81818182 1.         1.        ]",0.7104895104895105,"[0.21153846 0.19607843 0.18       0.18367347 0.1875     0.19148936
 0.19565217 0.2        0.20454545 0.20930233 0.19047619 0.19512195
 0.2        0.20512821 0.21052632 0.21621622 0.22222222 0.22857143
 0.23529412 0.24242424 0.25       0.25806452 0.26666667 0.24137931
 0.25       0.22222222 0.23076923 0.24       0.25       0.26086957
 0.27272727 0.28571429 0.25       0.21052632 0.22222222 0.23529412
 0.25       0.26666667 0.28571429 0.30769231 0.33333333 0.36363636
 0.4        0.44444444 0.375      0.28571429 0.16666667 0.2
 0.25       0.         0.         0.         1.        ]","[1.         0.90909091 0.81818182 0.81818182 0.81818182 0.81818182
 0.81818182 0.81818182 0.81818182 0.81818182 0.72727273 0.72727273
 0.72727273 0.72727273 0.72727273 0.72727273 0.72727273 0.72727273
 0.72727273 0.72727273 0.72727273 0.72727273 0.72727273 0.63636364
 0.63636364 0.54545455 0.54545455 0.54545455 0.54545455 0.54545455
 0.54545455 0.54545455 0.45454545 0.36363636 0.36363636 0.36363636
 0.36363636 0.36363636 0.36363636 0.36363636 0.36363636 0.36363636
 0.36363636 0.36363636 0.27272727 0.18181818 0.09090909 0.09090909
 0.09090909 0.         0.         0.         0.        ]",0.2749508091847353,0.6842105263157895,SUN
42,"[0.         0.         0.         0.0212766  0.0212766  0.04255319
 0.04255319 0.10638298 0.10638298 0.21276596 0.21276596 0.25531915
 0.25531915 0.29787234 0.29787234 0.38297872 0.38297872 0.55319149
 0.55319149 0.68085106 0.68085106 1.        ]","[0.     0.0625 0.375  0.375  0.5    0.5    0.5625 0.5625 0.625  0.625
 0.6875 0.6875 0.75   0.75   0.8125 0.8125 0.875  0.875  0.9375 0.9375
 1.     1.    ]",0.839095744680851,"[0.33333333 0.31914894 0.32608696 0.33333333 0.34090909 0.34883721
 0.35714286 0.36585366 0.35       0.35897436 0.36842105 0.37837838
 0.38888889 0.4        0.41176471 0.42424242 0.4375     0.41935484
 0.43333333 0.44827586 0.46428571 0.48148148 0.46153846 0.48
 0.5        0.47826087 0.5        0.52380952 0.5        0.52631579
 0.55555556 0.58823529 0.625      0.66666667 0.64285714 0.69230769
 0.75       0.81818182 0.8        0.88888889 0.875      0.85714286
 1.         1.         1.         1.         1.         1.
 1.        ]","[1.     0.9375 0.9375 0.9375 0.9375 0.9375 0.9375 0.9375 0.875  0.875
 0.875  0.875  0.875  0.875  0.875  0.875  0.875  0.8125 0.8125 0.8125
 0.8125 0.8125 0.75   0.75   0.75   0.6875 0.6875 0.6875 0.625  0.625
 0.625  0.625  0.625  0.625  0.5625 0.5625 0.5625 0.5625 0.5    0.5
 0.4375 0.375  0.375  0.3125 0.25   0.1875 0.125  0.0625 0.    ]",0.7431697106811436,0.746031746031746,SUN
